CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
R137,34 ST-PENN STA,08:00:00,11830107.656716418,10852588.567164179,2.626865671641791,4.955223880597015,7.582089552238806
N072,34 ST-PENN STA,08:00:00,497275166.25373137,504433407.32835823,1946.7611940298507,1016.8358208955224,2963.597014925373
N069,34 ST-PENN STA,08:00:00,19260760.43283582,13106583.328358209,488.8955223880597,632.2537313432836,1121.1492537313434
R141,34 ST-PENN STA,08:00:00,42597199.91044776,18040366.492537312,794.0895522388059,763.4029850746268,1557.4925373134329
R139,34 ST-PENN STA,08:00:00,116892218.50746268,18095183.925373133,479.7761194029851,605.3283582089553,1085.1044776119404
N070,34 ST-PENN STA,08:00:00,243041229.01492536,22569988.119402986,632.3731343283582,1146.4179104477612,1778.7910447761194
N073,34 ST-PENN STA,08:00:00,20742507.106060605,59117203.74242424,479.3333333333333,1118.1969696969697,1597.530303030303
R135,34 ST-PENN STA,08:00:26,41636604.0,65206107.0,417.0,516.0,933.0
R138,34 ST-PENN STA,08:00:27,1755200603.0,1192074195.0,617.0,404.0,1021.0
N071,34 ST-PENN STA,08:01:24,20896630.0,29121589.0,563.0,1622.0,2185.0
R138,34 ST-PENN STA,08:01:41,1754018314.0,1191407159.0,2577.0,1307.0,3884.0
R138,34 ST-PENN STA,08:42:17,1755201220.0,1192074599.0,1576.0,929.0,2505.0
R138,34 ST-PENN STA,09:00:00,1835484606.1333334,1194321315.4,4736.466666666666,2914.6666666666665,7651.133333333333
R142,34 ST-PENN STA,09:00:00,174282718.46666667,36323779.86666667,717.2666666666667,1724.9333333333334,2442.2
R142,34 ST-PENN STA,10:00:00,181476097.25373134,37480807.79104478,907.044776119403,1891.1641791044776,2798.208955223881
R138,34 ST-PENN STA,10:00:00,1839131004.522388,1195304495.074627,5575.0,3195.1492537313434,8770.149253731342
N072,34 ST-PENN STA,10:31:41,19110346.0,8182027.0,61.0,190.0,251.0
N070,34 ST-PENN STA,10:32:45,264275463.0,21524037.0,236.0,541.0,777.0
N068,34 ST-PENN STA,10:34:31,17610405.0,7604707.0,78.0,192.0,270.0
N067,34 ST-PENN STA,10:35:34,43402541.0,73808346.0,527.0,321.0,848.0
N073,34 ST-PENN STA,11:00:00,20428410.133333333,58409820.13333333,635.4666666666667,1502.2,2137.6666666666665
R139,34 ST-PENN STA,11:00:00,111853698.6,23591447.0,664.2,1045.2666666666667,1709.4666666666667
R135,34 ST-PENN STA,11:00:00,38248108.53333333,59544229.6,580.3333333333334,1740.2666666666667,2320.6
R137,34 ST-PENN STA,11:00:00,11745672.4,10718381.2,10.533333333333333,27.533333333333335,38.06666666666667
N072,34 ST-PENN STA,11:00:00,484171743.06666666,490475803.2,2965.3333333333335,1656.4,4621.733333333334
N071,34 ST-PENN STA,11:00:00,19735802.666666668,30330989.2,1057.4666666666667,1642.3333333333333,2699.8
N068,34 ST-PENN STA,11:00:00,21514325.2,13698733.0,722.1333333333333,526.7333333333333,1248.8666666666666
N070,34 ST-PENN STA,11:00:00,243227606.06666666,23547648.2,1141.0,1586.0,2727.0
R141,34 ST-PENN STA,11:00:00,42321735.93333333,17875006.533333335,1664.6,1086.7333333333333,2751.3333333333335
N067,34 ST-PENN STA,11:00:00,701812460.9333333,235685663.66666666,3227.733333333333,2487.3333333333335,5715.066666666667
N069,34 ST-PENN STA,11:00:00,18960111.2,12866969.4,658.7333333333333,670.2,1328.9333333333334
R141,34 ST-PENN STA,12:00:00,42597994.0,18041129.89552239,2282.3283582089553,1362.313432835821,3644.6417910447763
N073,34 ST-PENN STA,12:00:00,20753245.208955225,59124617.34328358,616.7014925373135,1559.9850746268658,2176.686567164179
N069,34 ST-PENN STA,12:00:00,19261249.32835821,13107215.582089553,672.0895522388059,565.4179104477612,1237.5074626865671
N068,34 ST-PENN STA,12:00:00,20689295.28358209,12097798.358208954,-93511.04477611941,-141545.89552238805,-235056.94029850746
N071,34 ST-PENN STA,12:00:00,19940105.074626867,30483912.970149253,1243.6716417910447,1938.2985074626865,3181.9701492537315
R135,34 ST-PENN STA,12:00:00,38564625.40298507,60176303.86567164,605.7611940298508,2006.3432835820895,2612.10447761194
R137,34 ST-PENN STA,12:00:00,11830110.28358209,10852593.52238806,4.253731343283582,3.7611940298507465,8.014925373134329
N067,34 ST-PENN STA,12:00:00,509515410.469697,180671593.96969697,3461.1969696969695,3084.939393939394,6546.136363636364
N072,34 ST-PENN STA,12:00:00,496981125.92537314,504298872.8507463,2708.8358208955224,1616.2985074626865,4325.134328358209
R139,34 ST-PENN STA,12:00:00,116892698.28358209,18095789.253731344,800.8059701492538,1087.1044776119404,1887.910447761194
N070,34 ST-PENN STA,12:00:00,243041864.91044775,22571142.6119403,1374.7910447761194,1817.1940298507463,3191.9850746268658
R138,34 ST-PENN STA,12:02:39,1884182040.0,1200011783.0,19.0,8.0,27.0
R138,34 ST-PENN STA,12:03:54,1884182059.0,1200011791.0,2538.0,1626.0,4164.0
R142,34 ST-PENN STA,13:00:00,174283435.73333332,36325504.8,1182.1333333333334,2027.4666666666667,3209.6
R138,34 ST-PENN STA,13:00:00,1835489342.6,1194324230.0666666,5677.6,4066.4666666666667,9744.066666666668
N067,34 ST-PENN STA,13:04:52,43403624.0,73808907.0,1445.0,711.0,2156.0
R142,34 ST-PENN STA,14:00:00,178963559.76119402,37206691.58208955,1296.7462686567164,1992.1940298507463,3288.9402985074626
R138,34 ST-PENN STA,14:00:00,1839103598.1343284,1195329926.3880596,5914.298507462687,4055.7611940298507,9970.059701492537
R135,34 ST-PENN STA,15:00:00,38087839.6,59400530.06666667,669.0666666666667,2245.5333333333333,2914.6
N068,34 ST-PENN STA,15:00:00,21515047.333333332,13699259.733333332,1136.5333333333333,487.4,1623.9333333333334
R137,34 ST-PENN STA,15:00:00,11745682.933333334,10718408.733333332,19.266666666666666,28.133333333333333,47.4
N067,34 ST-PENN STA,15:00:00,701815688.6666666,235688151.0,3681.733333333333,3118.733333333333,6800.466666666666
R139,34 ST-PENN STA,15:00:00,111854362.8,23592492.266666666,11168394.133333333,-1133051.6666666667,10035342.466666667
N070,34 ST-PENN STA,15:00:00,243228747.06666666,23549234.2,1678.1333333333334,1652.6,3330.733333333333
N071,34 ST-PENN STA,15:00:00,19736860.133333333,30332631.533333335,1328.2,1760.4,3088.6
N072,34 ST-PENN STA,15:00:00,484174708.4,490477459.6,3014.8,2111.9333333333334,5126.733333333334
R141,34 ST-PENN STA,15:00:00,42323400.53333333,17876093.266666666,2889.6666666666665,1213.0666666666666,4102.733333333334
N073,34 ST-PENN STA,15:00:00,20429045.6,58411322.333333336,772.5333333333333,2096.6666666666665,2869.2
