CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
R138,34 ST-PENN STA,08:57:16,1753699055.0,1191203745.0,172.0,22.0,194.0
R138,34 ST-PENN STA,08:58:32,1753699227.0,1191203767.0,178.0,16.0,194.0
R135,34 ST-PENN STA,08:59:10,38725454.0,60182204.0,2941.0,1510.0,4451.0
R142,34 ST-PENN STA,09:00:00,170930809.96666667,36310341.5,1302.2333333333333,2687.4333333333334,3989.6666666666665
R138,34 ST-PENN STA,09:00:00,1835482593.3,1194333439.3,-52499.63333333333,-12243.9,-64743.53333333333
R138,34 ST-PENN STA,09:00:15,1753699405.0,1191203783.0,4540.0,800.0,5340.0
R142,34 ST-PENN STA,09:02:08,195681854.0,39741273.0,474.0,1167.0,1641.0
N071,34 ST-PENN STA,09:13:15,16080303.0,30997023.0,414.0,1082.0,1496.0
N072,34 ST-PENN STA,09:15:15,1290662847.0,1398714276.0,2808.0,828.0,3636.0
R142,34 ST-PENN STA,09:16:08,130645220.0,29705950.0,1528.0,2892.0,4420.0
R138,34 ST-PENN STA,09:18:14,1752458296.0,1190442790.0,8227.0,2810.0,11037.0
R142,34 ST-PENN STA,09:19:25,130752751.0,29833781.0,261.0,772.0,1033.0
R142,34 ST-PENN STA,09:19:38,130636283.0,29695889.0,1546.0,2744.0,4290.0
R142,34 ST-PENN STA,09:21:10,131032239.0,30158848.0,234.0,727.0,961.0
N067,34 ST-PENN STA,09:25:35,2083437802.0,573743975.0,2674.0,2039.0,4713.0
N068,34 ST-PENN STA,09:26:28,21510475.0,15849306.0,217.0,436.0,653.0
R137,34 ST-PENN STA,09:27:08,13357292.0,11365944.0,76.0,461.0,537.0
R138,34 ST-PENN STA,09:27:11,1754084614.0,1191436249.0,2093.0,409.0,2502.0
N070,34 ST-PENN STA,09:27:51,204018313.0,25956804.0,208.0,510.0,718.0
R138,34 ST-PENN STA,09:29:31,1884218881.0,1200023875.0,149.0,29.0,178.0
N069,34 ST-PENN STA,09:30:08,17313359.0,11478365.0,326.0,612.0,938.0
R138,34 ST-PENN STA,09:31:07,1884219030.0,1200023904.0,2173.0,438.0,2611.0
N071,34 ST-PENN STA,09:31:31,20809802.0,28995979.0,703.0,1629.0,2332.0
N067,34 ST-PENN STA,09:37:42,2015977863.0,574561610.0,2270.0,2218.0,4488.0
R138,34 ST-PENN STA,09:38:02,1752367164.0,1190385209.0,6419.0,2416.0,8835.0
N071,34 ST-PENN STA,09:38:04,21024355.0,29312720.0,562.0,1292.0,1854.0
N072,34 ST-PENN STA,09:39:22,79272057.0,37551786.0,2978.0,930.0,3908.0
R142,34 ST-PENN STA,09:39:25,130618594.0,29676923.0,1308.0,2052.0,3360.0
R138,34 ST-PENN STA,09:39:26,1752838936.0,1190681395.0,1382.0,252.0,1634.0
N070,34 ST-PENN STA,09:40:00,264263316.0,21511494.0,0.0,0.0,0.0
N067,34 ST-PENN STA,09:41:23,43378912.0,73784028.0,0.0,0.0,0.0
N072,34 ST-PENN STA,09:41:42,80469568.0,38037896.0,1312.0,346.0,1658.0
R135,34 ST-PENN STA,09:41:56,35389790.0,54769438.0,743.0,415.0,1158.0
N072,34 ST-PENN STA,09:42:03,13243887.0,6104061.0,62.0,52.0,114.0
N072,34 ST-PENN STA,09:42:57,8630613.0,6653730.0,30.0,89.0,119.0
